region,Acc,name,network,hemi,bankssts_left,bankssts_right,caudalanteriorcingulate_left,caudalanteriorcingulate_right,caudalmiddlefrontal_left,caudalmiddlefrontal_right,cuneus_left,cuneus_right,entorhinal_left,entorhinal_right,frontalpole_left,frontalpole_right,fusiform_left,fusiform_right,inferiorparietal_left,inferiorparietal_right,inferiortemporal_left,inferiortemporal_right,insula_left,insula_right,isthmuscingulate_left,isthmuscingulate_right,lateraloccipital_left,lateraloccipital_right,lateralorbitofrontal_left,lateralorbitofrontal_right,lingual_left,lingual_right,medialorbitofrontal_left,medialorbitofrontal_right,middletemporal_left,middletemporal_right,paracentral_left,paracentral_right,parahippocampal_left,parahippocampal_right,parsopercularis_left,parsopercularis_right,parsorbitalis_left,parsorbitalis_right,parstriangularis_left,parstriangularis_right,pericalcarine_left,pericalcarine_right,postcentral_left,postcentral_right,posteriorcingulate_left,posteriorcingulate_right,precentral_left,precentral_right,precuneus_left,precuneus_right,rostralanteriorcingulate_left,rostralanteriorcingulate_right,rostralmiddlefrontal_left,rostralmiddlefrontal_right,superiorfrontal_left,superiorfrontal_right,superiorparietal_left,superiorparietal_right,superiortemporal_left,superiortemporal_right,supramarginal_left,supramarginal_right,temporalpole_left,temporalpole_right,transversetemporal_left,transversetemporal_right
pars triangularis,0.731729,parstriangularis L,dmn,right,0.8435855585252399,0.8655489646147839,0.958817904583981,0.9609864447990625,0.9589710309447753,0.9647166896835447,0.6943703290343352,0.6972089850471817,0.9569568115080449,0.9596997771191541,0.9607204020414456,0.9593630417684715,0.8239053471029245,0.850361924158164,0.803435600350535,0.8193457053236155,0.9119489242277597,0.9393626120211035,0.9705726354175619,0.9690140655866638,0.8982715134678831,0.9048777188773516,0.6920379240629424,0.6750888305299162,0.9793013006362742,0.9737616942057887,0.7475922203038218,0.7502748339400092,0.9731838002836969,0.9732140129640615,0.9285140448267877,0.9391973472337274,0.8946898986248593,0.89820807110033,0.9006870488254995,0.9155147124973119,0.9841430311831748,0.9795332525459586,0.9868019119227504,0.9756144968084725,1.0,0.9853690011026145,0.6814274211264006,0.6851987140514972,0.9026671231262188,0.9177692444204232,0.930001771681078,0.9336269979260023,0.9317318771917045,0.9426305769586304,0.8276358321089465,0.8283057862580439,0.9828751367299129,0.9824865467143589,0.9832536172383604,0.9759950236465503,0.9728711831166991,0.9703908224912002,0.8032959704185244,0.8019360851533135,0.9370880158402868,0.9501612646180956,0.8668499089187893,0.8811905045938795,0.9763745922256847,0.9754830387701248,0.898699441674863,0.9123991547864725
pars triangularis,0.707432,parstriangularis R,ventral_attention,left,0.8236181541169221,0.8520951108546424,0.9500233272676781,0.9536801390611326,0.952540958134493,0.9655408789771887,0.6733740819725283,0.6764449676613837,0.9481404034363865,0.9536591312937492,0.9708556473224558,0.9707514355137712,0.8028430786851598,0.8353503907304225,0.7847691332934121,0.8051244763361346,0.8967253075405599,0.9334858895602922,0.9604795336127888,0.9658431159367493,0.8839691881525381,0.8919876310006642,0.6700957750418781,0.6533593482090585,0.9811619736162125,0.9831693786396161,0.7272488991797961,0.7304774547511184,0.9789015230486655,0.9798081976917978,0.9133076836487901,0.9335502644397563,0.8879311362438373,0.8925520344012419,0.8836918702174719,0.9028208531914667,0.9717890644547638,0.9843087740754226,0.9840624976932209,0.9880715928127517,0.9853690011026145,1.0,0.6608548623771057,0.6641267964374358,0.8887359027889734,0.9123354003326289,0.9203686390558784,0.9251316319638558,0.9210522236420426,0.9409478464241459,0.8110591052487192,0.8119464634168494,0.9841843784322499,0.9849284594890763,0.9855837665271173,0.986310061191674,0.9739286506283124,0.9734814835885556,0.7884959065767168,0.7875781475938263,0.9198309717302295,0.946748809841804,0.8503699358948662,0.8715933907936397,0.9717934190916419,0.9797744747774042,0.8791072288377255,0.9022435484259679
pericalcarine,0.763843,pericalcarine L,visual,left,0.8470843978076742,0.8435201840848076,0.7584765884182788,0.7544632837968503,0.6974259495165716,0.6818244194182653,0.9671963866840112,0.961876748835375,0.7795037178055941,0.7749284662304913,0.58449408171418,0.5830419015711975,0.88683607689994,0.8697399701885411,0.8872614969873855,0.871556532201605,0.8207371380901091,0.7924154202876674,0.7740197807505618,0.7696024842800016,0.8388208410105832,0.8258919990017284,0.9702282182557859,0.9567011522149981,0.642373851658201,0.6396882705716024,0.976189280280234,0.964858878033866,0.6346177618641534,0.6317883812112232,0.8004725017696582,0.7846043538932974,0.7174047315079977,0.7062124402249157,0.8426139137321998,0.8290781510768624,0.7203898145205213,0.7072867019315365,0.6416943117846567,0.6202160848392354,0.6814274211264006,0.6608548623771057,1.0,0.9784948032251624,0.7555874109760355,0.7472384825387052,0.7611788618694555,0.7590870092351203,0.7157967055217352,0.7025576332226163,0.893883982792482,0.8858059845647561,0.669412592297147,0.6660263604696371,0.6248673361553319,0.6100245433731718,0.6514408102482486,0.6386469924496475,0.8580563868356266,0.8548858439011158,0.7957492716185047,0.7721683136118636,0.8100868619615311,0.802006193381015,0.7193907971496443,0.6797793585173606,0.8312509423848934,0.8194598671982408
pericalcarine,0.78659,pericalcarine R,visual,right,0.8479815777812076,0.8466946807054514,0.7623022230377625,0.7581363616956424,0.7015788569548349,0.6858877640958417,0.9648767137093214,0.9650962975053291,0.7815512232868528,0.7761608934741664,0.5877107633486655,0.586219478338963,0.8863729790514132,0.8722130209794585,0.8865531393833467,0.8764897115810416,0.822215542251913,0.7951574159822878,0.7765408442702675,0.7728133295566871,0.8419543770476741,0.8292841786730284,0.9617134685558497,0.962088741972631,0.6456419848716484,0.6426763616179663,0.9652915471813627,0.9735428509818874,0.6377767454446326,0.6350243467502754,0.8028859594699764,0.7875915771636388,0.7219141092117358,0.7105817316588388,0.8453929673716227,0.8311195778881277,0.7240895788871455,0.7114338384862902,0.645336430534865,0.6233356152122453,0.6851987140514972,0.6641267964374358,0.9784948032251624,1.0,0.7590275913469674,0.7509642565454046,0.7656233561074474,0.7631383671732207,0.720580931708097,0.7067837926863028,0.8925037738442491,0.8911854343778874,0.6737778811460171,0.6702345670981381,0.6289785456368069,0.6135416891779154,0.6559873426147577,0.643060656807313,0.8589055478293205,0.860021249774526,0.798140068241209,0.7753065335957339,0.8116161174097704,0.8038969240720766,0.7219323182516424,0.6821361483408717,0.8327252053907009,0.8220963444757454
postcentral,0.796845,postcentral L,somatomotor,left,0.9051611122596069,0.9140757901936286,0.9500793790303487,0.9476015979824977,0.9492337874311046,0.9314474886523727,0.7872495670452396,0.7927660483975446,0.9040734881712283,0.9032449685677397,0.8165683556439683,0.814390838891537,0.8696052571960403,0.8770441351214456,0.9006346618083336,0.9072048031239893,0.9034789584981862,0.904784820385628,0.9340292368657676,0.9272599903666238,0.9549792428734479,0.9578432662668076,0.7690047509581391,0.763068805859803,0.8586110666456925,0.8524418008629784,0.8114489111156025,0.8137245614028987,0.8529185122966214,0.8529368297388903,0.916945288341798,0.9146199261525906,0.9552449378571147,0.9480629576964892,0.9094057673334324,0.9104780430593828,0.938409268645555,0.9273805914896325,0.8631947093568011,0.8483441398376962,0.9026671231262188,0.8887359027889734,0.7555874109760355,0.7590275913469674,1.0,0.9696026180167248,0.9640767405904889,0.960202821532568,0.9740209452775567,0.9557951306273225,0.9123459340813782,0.9126725581336813,0.893009249650442,0.8923976845558336,0.8663319080000793,0.8528106298935745,0.8975192828506011,0.8843661273684837,0.9160698704916249,0.9076670781476524,0.9343445497968509,0.9274923327561433,0.9600206737796393,0.9548397179892356,0.8838185623566568,0.8661782075036929,0.9412451873124914,0.9377816010650522
postcentral,0.74518,postcentral R,somatomotor,right,0.8950634247301109,0.9158164330247051,0.9561884014820716,0.9556522142047607,0.9535523960081499,0.9508921484191971,0.7773237096638528,0.7833964524179468,0.9141728123974536,0.916044285154718,0.8458015930917945,0.8443435977704601,0.8637009306866258,0.877791072593279,0.8895268421448161,0.9052066490535267,0.9054998653462165,0.9160118623383118,0.9403465486768495,0.9419507147000373,0.9531574234848456,0.9574696187927437,0.7599102972712903,0.7526862093019985,0.8816570277226438,0.8784808321866565,0.8047219385525962,0.8076019290940337,0.8773162099636146,0.8782947896157934,0.918229550716075,0.9245014401249714,0.9569019263322206,0.9530733355993655,0.9081371809160088,0.9157007561865,0.9450525439233805,0.9460576598022703,0.8849264582493678,0.8755396822395727,0.9177692444204232,0.9123354003326289,0.7472384825387052,0.7509642565454046,0.9696026180167248,1.0,0.9663088994662776,0.9651451371536238,0.9635878431236087,0.9737000046837034,0.9072108909220947,0.9088388455198337,0.9133148265491959,0.9131136372746546,0.888571347287153,0.879985640278785,0.9162475491853682,0.9055500117645539,0.9050035300205745,0.9057307311140337,0.9319859013840471,0.9405715368696711,0.9445805694945634,0.9639085663911545,0.9004594461249278,0.8895774770306628,0.9312081741927953,0.9471251413489996
posterior cingulate,0.766337,posteriorcingulate L,ventral_attention,left,0.8954523431777354,0.910597677610105,0.9727953517022105,0.9721294636573794,0.9701613543701421,0.9600031581682786,0.7855220757269074,0.7907668551377749,0.9295647689743322,0.9292455567550304,0.8543342937011675,0.851880097144717,0.8751442446179034,0.8875463170226621,0.8842526362868651,0.8949861341277763,0.9140533530107786,0.9206783799444109,0.9524719723318643,0.9485828102882826,0.9567287816159258,0.9617326921371706,0.7730567196766261,0.7658715777212101,0.8922783368886407,0.8869935269464715,0.819925864687172,0.8239270316564652,0.8881906688870329,0.8888537073128882,0.9231919473971879,0.9252764690892856,0.9769118435468237,0.975677447348798,0.9241735939132637,0.9281231089813999,0.9582694873660151,0.9531259136562145,0.8956361148044808,0.8834911664117229,0.930001771681078,0.9203686390558784,0.7611788618694555,0.7656233561074474,0.9640767405904889,0.9663088994662776,1.0,0.9970308166594407,0.9779817039673111,0.9748000448203054,0.9057781255105777,0.9069798083957863,0.9264753970088344,0.9266131787845067,0.9010963283347236,0.8895736002880826,0.9407284727820685,0.9274262341170435,0.896811033765393,0.8935510868902392,0.9367541826328126,0.938877067864737,0.9342185306792604,0.940834593416062,0.9121368850224892,0.8980689338251907,0.934270429410689,0.9432074677261862
posterior cingulate,0.769399,posteriorcingulate R,ventral_attention,right,0.8926134777291961,0.9088422008493419,0.9736045447177203,0.9732663669605259,0.9704905083926727,0.9637011114986388,0.7823339366228188,0.7871331147430584,0.9322613584793946,0.9324740264674226,0.8613424923608031,0.8589548099451816,0.8736393883020891,0.8866838434975237,0.8801259780632349,0.8913780258147896,0.9146593059319341,0.9225557032168358,0.9541136631744669,0.9511082796407087,0.9535437392152247,0.958309880645108,0.7706737104666869,0.7625830413485362,0.8980670261060519,0.893163461402203,0.8185453637176792,0.8217669191143482,0.8942540957938563,0.894776835974625,0.9237629376650371,0.9267153057105065,0.9722607411991183,0.9747006896517272,0.9236102726248089,0.9289275513636434,0.9599386074062194,0.9564723197378798,0.9012202558926715,0.8898048263378385,0.9336269979260023,0.9251316319638558,0.7590870092351203,0.7631383671732207,0.960202821532568,0.9651451371536238,0.9970308166594407,1.0,0.9752858803947625,0.9761944774737141,0.9025026467404808,0.9022951562401852,0.9308046993989992,0.9310282156769579,0.9065428541307238,0.8959951247065817,0.9456166412897661,0.9340465710694793,0.8924913724389573,0.8880578899425254,0.9365820069567682,0.9401610691842506,0.9301954064110055,0.9385399331442452,0.9168325132430042,0.9033638783010273,0.9321702080659842,0.9424912461107277
precentral,0.755869,precentral L,somatomotor,left,0.8735897400439627,0.8871332543597213,0.9658346528240215,0.9642272324126021,0.9764130026552823,0.9607133266382383,0.7447246980197081,0.7502839636261156,0.9127117237767713,0.9129205614982492,0.8568149688606006,0.8546259201887785,0.8414402491272607,0.8545373613296035,0.8599020935359344,0.869984331360047,0.8941649104522021,0.9035418845944714,0.9435114290287118,0.9368442976191549,0.9405714760258574,0.946198141110198,0.7286912144366352,0.7206898944500373,0.8918798776637362,0.8856273251334912,0.7766185469974078,0.7803255701708255,0.8866967965614314,0.887138042298034,0.909782389939953,0.9117219440226738,0.9669351349118074,0.9630968932184832,0.8967504257724253,0.9020287155867346,0.9618745917995477,0.9521084034341616,0.897054106017179,0.8848956586530599,0.9317318771917045,0.9210522236420426,0.7157967055217352,0.720580931708097,0.9740209452775567,0.9635878431236087,0.9779817039673111,0.9752858803947625,1.0,0.976128774669905,0.8811235158497396,0.8818075175971375,0.9232745329748601,0.9236611017798873,0.9049395437942779,0.8925956465910562,0.9379933972735713,0.9250158812654257,0.8778929589646849,0.8717310843519943,0.9269243572305716,0.9280185947267956,0.9270218204090783,0.9289648576248806,0.9041179608386772,0.8919383839685999,0.9193294954728051,0.9242370549825591
precentral,0.737203,precentral R,somatomotor,right,0.8589098021337366,0.8816689173320369,0.9657712442600955,0.9665548599306227,0.9750884115430113,0.9768658916464048,0.7292949087503863,0.734934783934634,0.9184744096209742,0.9211142965618226,0.8842694931876616,0.8827069962744474,0.8297414790980698,0.8488886120933243,0.8449933083490051,0.8612698177866459,0.8908899397079466,0.90962704268376,0.9455733125851731,0.946826302632683,0.9326809470712158,0.9399286049484823,0.71376869202582,0.7035440994937648,0.9125735037644775,0.9093965433105469,0.7643914819447412,0.7682123732201325,0.9090392990306078,0.9104561685590946,0.9060910700995566,0.9159755818183516,0.9639409641657267,0.9659179567919298,0.8904906976838431,0.9011778106881903,0.9619113141497472,0.9672477432116444,0.9160963890543647,0.9094130152103815,0.9426305769586304,0.9409478464241459,0.7025576332226163,0.7067837926863028,0.9557951306273225,0.9737000046837034,0.9748000448203054,0.9761944774737141,0.976128774669905,1.0,0.8707775441595927,0.8727988412929939,0.9399078033704352,0.9406807645193471,0.9240212753910602,0.9172509601967677,0.9516622927495735,0.9427111414287792,0.864353408171907,0.8636494691928747,0.9208517062955758,0.9339899201273185,0.9123254107813576,0.9280639927533088,0.9172107605691115,0.9122721547721931,0.9079703537908675,0.9242273032943515
precuneus,0.81105,precuneus L,dmn,left,0.9275483760878274,0.9323696667885081,0.9000499391512959,0.8973895493532055,0.8610904828867467,0.8449854735106181,0.9194676204665291,0.923006622716398,0.8816650171053689,0.8785669025208174,0.7309945380419012,0.7286913443268286,0.9243999901000793,0.9194951481260033,0.9605892462621857,0.9562301046274998,0.9076216694852532,0.8928576804787042,0.8953677397682511,0.8913243239922622,0.9677647701522457,0.9629215077709867,0.8939270855986343,0.8872657308636098,0.7838968365925045,0.7792491398782145,0.9220255829622581,0.9186947869098457,0.7778590182296413,0.7763777173908846,0.9038523900392201,0.8963711545276914,0.884442324567206,0.8735050907335173,0.9213485487077775,0.914733213641584,0.8672928588310508,0.8560865424980625,0.785003315656336,0.7666643064766012,0.8276358321089465,0.8110591052487192,0.893883982792482,0.8925037738442491,0.9123459340813782,0.9072108909220947,0.9057781255105777,0.9025026467404808,0.8811235158497396,0.8707775441595927,1.0,0.9863447583246974,0.8207884891756626,0.8188589845293056,0.778535067521067,0.7636173545098689,0.809803868829161,0.7962266515945776,0.9679902375527834,0.9623067997998083,0.9107814938315743,0.8968605473315856,0.941793521273696,0.9356574431899936,0.8383111943464524,0.8079585651609655,0.9335755322376951,0.9288712269910326
precuneus,0.810914,precuneus R,dmn,right,0.9251079624756458,0.9315772948077377,0.8999991545607924,0.89775070006075,0.8617916871632344,0.8466410653354731,0.9143445964085882,0.9221267306275714,0.8814245850906458,0.877502406366322,0.732790194472362,0.7305478201016193,0.9197744207388304,0.9195959467596238,0.9574970872254448,0.9576266744024563,0.9043680879668178,0.8927850907486571,0.8947209172257672,0.8915433720831257,0.9685841754837335,0.9645747447365284,0.8874103979244347,0.8863551532607625,0.7848609651976505,0.7806572980733557,0.9145775029752632,0.9172895779661789,0.7792248438345322,0.7782549140431799,0.9022399713010365,0.8959832107648169,0.8874928620007774,0.8752583439851914,0.919771664431232,0.9129527358150686,0.8669173701592218,0.8563037634503552,0.7860426955054026,0.7680481653158628,0.8283057862580439,0.8119464634168494,0.8858059845647561,0.8911854343778874,0.9126725581336813,0.9088388455198337,0.9069798083957863,0.9022951562401852,0.8818075175971375,0.8727988412929939,0.9863447583246974,1.0,0.8224906591122012,0.8206189843863549,0.7798585360725531,0.7653312158448292,0.8109071328135323,0.7977565667948199,0.9632806925624599,0.9678014423337528,0.9088881894115158,0.8966401642121111,0.9408273897968223,0.9365551556570696,0.8377007717381042,0.8088158742245352,0.9315429693826245,0.9280659552607585
rostral anterior cingulate,0.734343,rostralanteriorcingulate L,dmn,left,0.8275096447285117,0.8531406334612512,0.9540706545867331,0.9579589921786367,0.9520733973846814,0.962792129145585,0.6844748439343875,0.6876989560510622,0.9443900409962432,0.948722128855158,0.9736006199121066,0.971950224401148,0.8077302830256772,0.8382716584262212,0.7948316558136292,0.8129054445921307,0.89622869258054,0.9301515301993535,0.9620779853650949,0.9644399837625887,0.8954903901824733,0.9029708329936761,0.6783173107925258,0.6619269619825998,0.9855853053318384,0.983745167220108,0.735244130948592,0.7390260210551558,0.9882142093615414,0.989204281566278,0.9118405576536897,0.9286384086674035,0.8945359576535838,0.8987550453725167,0.884780474946295,0.9035963573793621,0.9719973296622187,0.9751105102187073,0.9821154161928475,0.9803651975785579,0.9828751367299129,0.9841843784322499,0.669412592297147,0.6737778811460171,0.893009249650442,0.9133148265491959,0.9264753970088344,0.9308046993989992,0.9232745329748601,0.9399078033704352,0.8207884891756626,0.8224906591122012,1.0,0.9987317381979237,0.9848197072089643,0.9820687888895341,0.9768786298878016,0.9761078543001346,0.7986179346667767,0.7985635597668661,0.9193382897667184,0.9409977017526164,0.8555809530434566,0.8729021912653485,0.9698012070039272,0.9760707018341019,0.8812072595466582,0.9007243203830926
rostral anterior cingulate,0.731525,rostralanteriorcingulate R,dmn,right,0.8248584418490172,0.8506971852434079,0.9549837180237979,0.95906754728197,0.9529500440862643,0.964119067699485,0.6812707455756273,0.6844809078692833,0.9432637837591933,0.9474233004736198,0.9734871440005721,0.9720457232680733,0.8049637261165549,0.8355567433197616,0.7921117737525343,0.8105708782229069,0.8939150329215245,0.9282787088396184,0.960333733943852,0.9633076190782457,0.8944218282363671,0.9020181531986738,0.6747171332125507,0.6584200110709918,0.9839086665516523,0.9829838521839812,0.7321307169499659,0.7358487908822812,0.9863707711821436,0.987961274929796,0.9099154564369337,0.927279354422254,0.8948854200996423,0.8990273668830189,0.8832965308432834,0.9018620109234414,0.9714544942872846,0.9755527255692034,0.9815145300008348,0.9806977263275063,0.9824865467143589,0.9849284594890763,0.6660263604696371,0.6702345670981381,0.8923976845558336,0.9131136372746546,0.9266131787845067,0.9310282156769579,0.9236611017798873,0.9406807645193471,0.8188589845293056,0.8206189843863549,0.9987317381979237,1.0,0.9854079523902222,0.9833451097102616,0.9790554544671773,0.9781418636073324,0.7968335641878617,0.7967233649739325,0.9177036062068021,0.940133828014495,0.8538214854346026,0.8716344914547383,0.9683328182246549,0.9750526668103513,0.879428584297776,0.8994339921365837
rostral middle frontal,0.655954,rostralmiddlefrontal L,frontoparietal,left,0.7902280818412529,0.8178981782335613,0.9362659062609321,0.9401610415918566,0.9434910408850586,0.9569452778870116,0.6356048630928177,0.6386555484248229,0.9349501466817023,0.9397316085999688,0.9845893730979293,0.9829917081914348,0.7693316025301796,0.8029499441880417,0.7503417290155133,0.7699089253960991,0.8725982066360386,0.9117368358153729,0.9461388345835862,0.9488855250127887,0.8575574192895696,0.8663378726927795,0.6334980702686233,0.614069013726912,0.9863906305508142,0.9844304111878295,0.6920578458493605,0.6953640472655849,0.9843893697290313,0.984874882381227,0.8911937600341784,0.9100652270333159,0.8677574705114619,0.8739124276865253,0.8573201314230529,0.8783990370957278,0.9621830887314599,0.9675399905688177,0.9899838185535172,0.987985809240443,0.9832536172383604,0.9855837665271173,0.6248673361553319,0.6289785456368069,0.8663319080000793,0.888571347287153,0.9010963283347236,0.9065428541307238,0.9049395437942779,0.9240212753910602,0.778535067521067,0.7798585360725531,0.9848197072089643,0.9854079523902222,1.0,0.9919392707546043,0.976803070149075,0.9776655851305976,0.7555983314893714,0.755002600156237,0.8985959329159457,0.9229267088909768,0.8207131038182915,0.8403258591091916,0.9673768884490644,0.9768822568974493,0.8520428677072485,0.871949271160457
rostral middle frontal,0.637076,rostralmiddlefrontal R,frontoparietal,right,0.775236285840838,0.8055794720717778,0.9259933538622113,0.9311280605539318,0.9329745261173559,0.9529661483634617,0.6205155849375145,0.6232385561553839,0.9260491609917609,0.9326017475637973,0.988151469744879,0.9882706256636343,0.7545935540644777,0.7912380864275591,0.7351275004009485,0.7565096362606415,0.8606289325862543,0.9041815680824867,0.9369182918977454,0.9427135405553594,0.843839646273145,0.8529955612624065,0.618494113233311,0.5988980132352498,0.9853155789632858,0.9874990467136763,0.676838698768348,0.6802561113332083,0.985374236974213,0.9865485652340635,0.8792727629750638,0.9021243681799449,0.8575983053373508,0.8645414490257971,0.8438216485381449,0.8672288441851361,0.9527407408915489,0.9633839114325171,0.9864492673857135,0.9921379904146842,0.9759950236465503,0.986310061191674,0.6100245433731718,0.6135416891779154,0.8528106298935745,0.879985640278785,0.8895736002880826,0.8959951247065817,0.8925956465910562,0.9172509601967677,0.7636173545098689,0.7653312158448292,0.9820687888895341,0.9833451097102616,0.9919392707546043,1.0,0.9729810586836144,0.9767946198643962,0.7418209120959532,0.7412243381152441,0.8848232207208078,0.9152582586406116,0.8061610862668485,0.8295635915376058,0.9622020270880653,0.9769195805947832,0.8366233313114847,0.8609831351103842
superior frontal,0.660939,superiorfrontal L,dmn,left,0.810557458556709,0.8360650293431463,0.9591883281545349,0.9619668355826327,0.9689840013366848,0.9758055504790919,0.6680758699311741,0.6719996789900153,0.9305994506581774,0.9345904714117248,0.9537160837583748,0.9522279065438123,0.7886418108585167,0.8174198604624417,0.7794776580598846,0.7975637493514932,0.876744048157712,0.9086652886723892,0.9473225353085362,0.9491346963715543,0.8864962683867151,0.8943946221999848,0.6608653922288039,0.6449946455895005,0.9630244258828465,0.9611355657133973,0.7168859518300279,0.7206105258067372,0.961770296190991,0.9634790840100407,0.8937613773649494,0.9088701709619216,0.911069267381271,0.9161936713642477,0.8686580969141381,0.8861779321066324,0.9676027413362445,0.9712816652584663,0.9661064513474508,0.9636275317289869,0.9728711831166991,0.9739286506283124,0.6514408102482486,0.6559873426147577,0.8975192828506011,0.9162475491853682,0.9407284727820685,0.9456166412897661,0.9379933972735713,0.9516622927495735,0.809803868829161,0.8109071328135323,0.9768786298878016,0.9790554544671773,0.976803070149075,0.9729810586836144,1.0,0.9922889166596417,0.7916783590677682,0.7898619739125478,0.9034808820296986,0.924213628917775,0.8493329812251003,0.866865787506342,0.9504705018698191,0.9557916663354715,0.8683828058334062,0.8877393834362673
superior frontal,0.63776,superiorfrontal R,dmn,right,0.7975144232301885,0.8244430463146395,0.9495436044684377,0.953025092544077,0.9578298825642084,0.9716776276771819,0.6541026529713954,0.6577771412353365,0.9264692506822726,0.9310730670470923,0.9599841617010304,0.9584445391709254,0.7766061498992072,0.8072303908662571,0.7658415514204676,0.7845775123055077,0.8687611632830866,0.9033163403184297,0.9414904360211329,0.9442260418563408,0.8738671764283871,0.8821941746191376,0.6476270880278672,0.630814538188948,0.9659919966609951,0.9643255292898563,0.7040516094756192,0.7078492310427115,0.9654194983716201,0.966263836928715,0.8855692678339143,0.9025529079706825,0.8982544471881931,0.9042897212355295,0.858595131968508,0.8775024927314443,0.9609204634891881,0.9664566970617222,0.9682955981698326,0.967266019349558,0.9703908224912002,0.9734814835885556,0.6386469924496475,0.643060656807313,0.8843661273684837,0.9055500117645539,0.9274262341170435,0.9340465710694793,0.9250158812654257,0.9427111414287792,0.7962266515945776,0.7977565667948199,0.9761078543001346,0.9781418636073324,0.9776655851305976,0.9767946198643962,0.9922889166596417,1.0,0.7775689552906727,0.7763970257624779,0.8946122139318388,0.9173995894862481,0.8356372422330017,0.8547291077985192,0.9504646976182362,0.9575231944419813,0.8566232029054768,0.876953648180205
superior parietal,0.772175,superiorparietal L,dorsal_attention,left,0.9060925679172643,0.9094359119171831,0.8798008487299421,0.8771818041455398,0.8508488166235467,0.8336318462770544,0.8990961204944785,0.9046023759221223,0.8471918660429907,0.8441021823205762,0.7090095890050954,0.7069375164968184,0.8915298754922081,0.8860353662919512,0.9538573616742347,0.9468182926297295,0.874585927166467,0.8606305753539114,0.8692185500405284,0.8641257333592367,0.9485440475832844,0.9439220247491173,0.8642484216722386,0.8584820173634102,0.7603045899408273,0.7550520484524973,0.885025838230056,0.8841873837735809,0.7550213516726476,0.7539092183721499,0.873675717369403,0.8666072607661218,0.8897445608149925,0.877413159892314,0.8874048890266392,0.8803438369109832,0.8473184640829962,0.8368843465319981,0.7600201141362081,0.7433893713254521,0.8032959704185244,0.7884959065767168,0.8580563868356266,0.8589055478293205,0.9160698704916249,0.9050035300205745,0.896811033765393,0.8924913724389573,0.8778929589646849,0.864353408171907,0.9679902375527834,0.9632806925624599,0.7986179346667767,0.7968335641878617,0.7555983314893714,0.7418209120959532,0.7916783590677682,0.7775689552906727,1.0,0.974008980466209,0.8828039054472804,0.8680041068744929,0.9406369218528836,0.9321843329186742,0.8065796890818582,0.7785823983217982,0.9107975605752426,0.90462679566399
superior parietal,0.77814,superiorparietal R,dorsal_attention,right,0.9004812222187536,0.9071385214768753,0.8758200722719184,0.8737020999409163,0.8461151884343,0.8315628032097004,0.8969097841615594,0.9067751760397479,0.8447769864686585,0.8416019781610055,0.709497128313936,0.7075497056523438,0.8876466917235634,0.8858593994916937,0.9479316973885827,0.9506716750325547,0.8709760065653976,0.8588328067407281,0.8662142369374344,0.8629004624829217,0.9449805387678469,0.9418950723034976,0.8599821032247453,0.857678674884906,0.7597007955113904,0.7552217420756853,0.8810223118879681,0.8841696566104378,0.7551687307734,0.7544196072831848,0.8692277402603822,0.8635702515696285,0.8876197251980207,0.8752718341989276,0.8848720469202604,0.8773163895094593,0.8441188402451381,0.8350864222530279,0.7591914573081961,0.742929220973937,0.8019360851533135,0.7875781475938263,0.8548858439011158,0.860021249774526,0.9076670781476524,0.9057307311140337,0.8935510868902392,0.8880578899425254,0.8717310843519943,0.8636494691928747,0.9623067997998083,0.9678014423337528,0.7985635597668661,0.7967233649739325,0.755002600156237,0.7412243381152441,0.7898619739125478,0.7763970257624779,0.974008980466209,1.0,0.8782202102077576,0.8655994473338344,0.9317162448748839,0.9306572756846021,0.8044043090770393,0.7776078455001985,0.9044158004985484,0.9013887666113537
superior temporal,0.786224,superiortemporal L,somatomotor,left,0.9525456441481471,0.9524263614261065,0.9543238980352274,0.9528706342917291,0.9278348076898455,0.918624533126877,0.8130468435702918,0.8153631508522073,0.9668305329248726,0.9632589922969608,0.857752649862201,0.8560867569578293,0.9298142080104714,0.9359274455206488,0.9085051794418294,0.9145807650291276,0.9745656651976696,0.968801378117847,0.972540986456659,0.9661276236851615,0.9484831066782502,0.948391665074216,0.8115890176672848,0.8041282737016743,0.9009362906552344,0.8957685824005592,0.8560754349179204,0.8585998561020303,0.8933197363477225,0.8920315946221563,0.9867971887411828,0.9731457052269835,0.8940387587757587,0.8899389614451086,0.9725310406379567,0.9704917646470629,0.9538475840570104,0.942836368884342,0.9080681702907857,0.889742529109971,0.9370880158402868,0.9198309717302295,0.7957492716185047,0.798140068241209,0.9343445497968509,0.9319859013840471,0.9367541826328126,0.9365820069567682,0.9269243572305716,0.9208517062955758,0.9107814938315743,0.9088881894115158,0.9193382897667184,0.9177036062068021,0.8985959329159457,0.8848232207208078,0.9034808820296986,0.8946122139318388,0.8828039054472804,0.8782202102077576,1.0,0.9747841858629273,0.9446204777849261,0.9421217286954318,0.9467526618773027,0.9234129502899517,0.9785480012245026,0.9704281147593238
